,seq,stdDay,gubun,gubunCn,gubunEn,deathCnt,incDec,isolClearCnt,qurRate,defCnt,isolIngCnt,overFlowCnt,localOccCnt,createDt,updateDt
5026,5559,2020년 11월 09일 00시,대구,大邱,Daegu,196.0,6.0,6952.0,295.38,7197.0,49.0,,6.0,2020-11-09 09:37:29.911,
5027,5560,2020년 11월 09일 00시,인천,仁川,Incheon,11.0,2.0,1005.0,36.09,1067.0,51.0,1.0,1.0,2020-11-09 09:37:29.911,
5028,5561,2020년 11월 09일 00시,광주,光州,Gwangju,3.0,1.0,507.0,35.63,519.0,9.0,1.0,,2020-11-09 09:37:29.911,
5029,5562,2020년 11월 09일 00시,대전,大田,Daejeon,6.0,,424.0,30.19,445.0,15.0,,,2020-11-09 09:37:29.911,
5030,5563,2020년 11월 09일 00시,울산,蔚山,Ulsan,2.0,,157.0,14.47,166.0,7.0,,,2020-11-09 09:37:29.911,
5031,5564,2020년 11월 09일 00시,세종,世宗,Sejong,,,79.0,23.95,82.0,3.0,,,2020-11-09 09:37:29.911,
5032,5565,2020년 11월 09일 00시,경기,京畿,Gyeonggi-do,96.0,22.0,5021.0,42.97,5694.0,577.0,1.0,21.0,2020-11-09 09:37:29.912,
5033,5566,2020년 11월 09일 00시,강원,江原,Gangwon-do,3.0,11.0,242.0,20.51,316.0,71.0,,11.0,2020-11-09 09:37:29.912,
5034,5567,2020년 11월 09일 00시,충북,忠北,Chungcheongbuk-do,3.0,4.0,179.0,12.57,201.0,19.0,2.0,2.0,2020-11-09 09:37:29.912,
5035,5568,2020년 11월 09일 00시,충남,忠南,Chungcheongnam-do,8.0,10.0,520.0,30.81,654.0,126.0,,10.0,2020-11-09 09:37:29.912,
5036,5569,2020년 11월 09일 00시,전북,全北,Jeollabuk-do,1.0,4.0,157.0,9.41,171.0,13.0,1.0,3.0,2020-11-09 09:37:29.912,
5037,5570,2020년 11월 09일 00시,전남,全南,Jeollanam-do,2.0,2.0,175.0,10.51,196.0,19.0,,2.0,2020-11-09 09:37:29.912,
5038,5571,2020년 11월 09일 00시,경북,庆北,Gyeongsangbuk-do,57.0,1.0,1522.0,59.87,1594.0,15.0,1.0,,2020-11-09 09:37:29.912,
5039,5572,2020년 11월 09일 00시,경남,庆南,Gyeongsangnam-do,,4.0,304.0,10.62,357.0,53.0,,4.0,2020-11-09 09:37:29.912,
5040,5573,2020년 11월 09일 00시,제주,济州,Jeju,,,59.0,8.95,60.0,1.0,,,2020-11-09 09:37:29.913,
5041,5574,2020년 11월 09일 00시,검역,隔離區,Lazaretto,,11.0,1499.0,-,1860.0,361.0,11.0,,2020-11-09 09:37:29.913,
5042,5575,2020년 11월 10일 00시,합계,合计,Total,485.0,100.0,25160.0,53.34,27653.0,2008.0,29.0,71.0,2020-11-10 09:37:34.072,
5043,5576,2020년 11월 10일 00시,서울,首尔,Seoul,79.0,35.0,5703.0,65.82,6407.0,625.0,3.0,32.0,2020-11-10 09:37:34.072,
5044,5577,2020년 11월 10일 00시,부산,釜山,Busan,15.0,1.0,556.0,17.67,603.0,32.0,,1.0,2020-11-10 09:37:34.072,
5045,5578,2020년 11월 10일 00시,대구,大邱,Daegu,196.0,1.0,6953.0,295.43,7198.0,49.0,,1.0,2020-11-10 09:37:34.073,
5046,5579,2020년 11월 10일 00시,인천,仁川,Incheon,11.0,3.0,1008.0,36.20,1070.0,51.0,,3.0,2020-11-10 09:37:34.073,
5047,5580,2020년 11월 10일 00시,광주,光州,Gwangju,3.0,5.0,507.0,35.97,524.0,14.0,1.0,4.0,2020-11-10 09:37:34.073,
5048,5581,2020년 11월 10일 00시,대전,大田,Daejeon,6.0,,425.0,30.19,445.0,14.0,,,2020-11-10 09:37:34.073,
5049,5582,2020년 11월 10일 00시,울산,蔚山,Ulsan,2.0,,158.0,14.47,166.0,6.0,,,2020-11-10 09:37:34.073,
5050,5583,2020년 11월 10일 00시,세종,世宗,Sejong,,,79.0,23.95,82.0,3.0,,,2020-11-10 09:37:34.073,
5051,5584,2020년 11월 10일 00시,경기,京畿,Gyeonggi-do,99.0,33.0,5086.0,43.22,5727.0,542.0,15.0,18.0,2020-11-10 09:37:34.073,
5052,5585,2020년 11월 10일 00시,강원,江原,Gangwon-do,3.0,3.0,253.0,20.71,319.0,63.0,,3.0,2020-11-10 09:37:34.073,
5053,5586,2020년 11월 10일 00시,충북,忠北,Chungcheongbuk-do,3.0,2.0,179.0,12.69,203.0,21.0,1.0,1.0,2020-11-10 09:37:34.074,
5054,5587,2020년 11월 10일 00시,충남,忠南,Chungcheongnam-do,8.0,4.0,523.0,31.00,658.0,127.0,,4.0,2020-11-10 09:37:34.074,
5055,5588,2020년 11월 10일 00시,전북,全北,Jeollabuk-do,1.0,,159.0,9.41,171.0,11.0,,,2020-11-10 09:37:34.074,
5056,5589,2020년 11월 10일 00시,전남,全南,Jeollanam-do,2.0,2.0,175.0,10.62,198.0,21.0,,2.0,2020-11-10 09:37:34.074,
5057,5590,2020년 11월 10일 00시,경북,庆北,Gyeongsangbuk-do,57.0,1.0,1524.0,59.91,1595.0,14.0,1.0,,2020-11-10 09:37:34.074,
5058,5591,2020년 11월 10일 00시,경남,庆南,Gyeongsangnam-do,,2.0,312.0,10.68,359.0,47.0,,2.0,2020-11-10 09:37:34.074,
5059,5592,2020년 11월 10일 00시,제주,济州,Jeju,,,59.0,8.95,60.0,1.0,,,2020-11-10 09:37:34.074,
5060,5593,2020년 11월 10일 00시,검역,隔離區,Lazaretto,,8.0,1501.0,-,1868.0,367.0,8.0,,2020-11-10 09:37:34.074,
5061,5594,2020년 11월 11일 00시,합계,合计,Total,487.0,146.0,25266.0,53.62,27799.0,2046.0,33.0,113.0,2020-11-11 09:36:02.895,
5062,5595,2020년 11월 11일 00시,서울,首尔,Seoul,79.0,45.0,5735.0,66.29,6452.0,638.0,6.0,39.0,2020-11-11 09:36:02.895,
5063,5596,2020년 11월 11일 00시,부산,釜山,Busan,15.0,3.0,560.0,17.76,606.0,31.0,,3.0,2020-11-11 09:36:02.896,
5064,5597,2020년 11월 11일 00시,대구,大邱,Daegu,196.0,,6957.0,295.43,7198.0,45.0,,,2020-11-11 09:36:02.896,
5065,5598,2020년 11월 11일 00시,인천,仁川,Incheon,11.0,1.0,1017.0,36.23,1071.0,43.0,1.0,,2020-11-11 09:36:02.896,
5066,5599,2020년 11월 11일 00시,광주,光州,Gwangju,3.0,4.0,507.0,36.25,528.0,18.0,2.0,2.0,2020-11-11 09:36:02.896,
5067,5600,2020년 11월 11일 00시,대전,大田,Daejeon,6.0,1.0,430.0,30.25,446.0,10.0,,1.0,2020-11-11 09:36:02.896,
5068,5601,2020년 11월 11일 00시,울산,蔚山,Ulsan,2.0,,159.0,14.47,166.0,5.0,,,2020-11-11 09:36:02.896,
5069,5602,2020년 11월 11일 00시,세종,世宗,Sejong,,,82.0,23.95,82.0,,,,2020-11-11 09:36:02.896,
5070,5603,2020년 11월 11일 00시,경기,京畿,Gyeonggi-do,101.0,53.0,5123.0,43.62,5780.0,556.0,11.0,42.0,2020-11-11 09:36:02.897,
5071,5604,2020년 11월 11일 00시,강원,江原,Gangwon-do,3.0,9.0,256.0,21.29,328.0,69.0,1.0,8.0,2020-11-11 09:36:02.897,
5072,5605,2020년 11월 11일 00시,충북,忠北,Chungcheongbuk-do,3.0,2.0,180.0,12.82,205.0,22.0,1.0,1.0,2020-11-11 09:36:02.897,
5073,5606,2020년 11월 11일 00시,충남,忠南,Chungcheongnam-do,8.0,7.0,523.0,31.33,665.0,134.0,1.0,6.0,2020-11-11 09:36:02.897,
5074,5607,2020년 11월 11일 00시,전북,全北,Jeollabuk-do,1.0,1.0,161.0,9.46,172.0,10.0,,1.0,2020-11-11 09:36:02.897,
5075,5608,2020년 11월 11일 00시,전남,全南,Jeollanam-do,2.0,1.0,178.0,10.67,199.0,19.0,1.0,,2020-11-11 09:36:02.897,
5076,5609,2020년 11월 11일 00시,경북,庆北,Gyeongsangbuk-do,57.0,,1525.0,59.91,1595.0,13.0,,,2020-11-11 09:36:02.897,
5077,5610,2020년 11월 11일 00시,경남,庆南,Gyeongsangnam-do,,11.0,312.0,11.01,370.0,58.0,1.0,10.0,2020-11-11 09:36:02.897,
5078,5611,2020년 11월 11일 00시,제주,济州,Jeju,,,59.0,8.95,60.0,1.0,,,2020-11-11 09:36:02.898,
5079,5612,2020년 11월 11일 00시,검역,隔離區,Lazaretto,,8.0,1502.0,-,1876.0,374.0,8.0,,2020-11-11 09:36:02.898,
5080,5613,2020년 11월 12일 00시,합계,合计,Total,487.0,143.0,25404.0,53.89,27942.0,2051.0,15.0,128.0,2020-11-12 09:39:44.84,
5081,5614,2020년 11월 12일 00시,서울,首尔,Seoul,79.0,53.0,5776.0,66.83,6505.0,650.0,1.0,52.0,2020-11-12 09:39:44.84,
5082,5615,2020년 11월 12일 00시,부산,釜山,Busan,15.0,2.0,562.0,17.82,608.0,31.0,,2.0,2020-11-12 09:39:44.84,
5083,5616,2020년 11월 12일 00시,대구,大邱,Daegu,196.0,3.0,6962.0,295.55,7201.0,43.0,1.0,2.0,2020-11-12 09:39:44.84,
5084,5617,2020년 11월 12일 00시,인천,仁川,Incheon,11.0,2.0,1022.0,36.30,1073.0,40.0,,2.0,2020-11-12 09:39:44.841,
5085,5618,2020년 11월 12일 00시,광주,光州,Gwangju,3.0,6.0,510.0,36.66,534.0,21.0,,6.0,2020-11-12 09:39:44.841,
5086,5619,2020년 11월 12일 00시,대전,大田,Daejeon,6.0,2.0,432.0,30.39,448.0,10.0,,2.0,2020-11-12 09:39:44.841,
5087,5620,2020년 11월 12일 00시,울산,蔚山,Ulsan,2.0,1.0,159.0,14.56,167.0,6.0,1.0,,2020-11-12 09:39:44.841,
5088,5621,2020년 11월 12일 00시,세종,世宗,Sejong,,,82.0,23.95,82.0,,,,2020-11-12 09:39:44.841,
5089,5622,2020년 11월 12일 00시,경기,京畿,Gyeonggi-do,101.0,35.0,5170.0,43.89,5815.0,544.0,1.0,34.0,2020-11-12 09:39:44.841,
5090,5623,2020년 11월 12일 00시,강원,江原,Gangwon-do,3.0,6.0,266.0,21.68,334.0,65.0,,6.0,2020-11-12 09:39:44.841,
5091,5624,2020년 11월 12일 00시,충북,忠北,Chungcheongbuk-do,3.0,1.0,180.0,12.88,206.0,23.0,1.0,,2020-11-12 09:39:44.841,
5092,5625,2020년 11월 12일 00시,충남,忠南,Chungcheongnam-do,8.0,9.0,531.0,31.76,674.0,135.0,,9.0,2020-11-12 09:39:44.841,
5093,5626,2020년 11월 12일 00시,전북,全北,Jeollabuk-do,1.0,,162.0,9.46,172.0,9.0,,,2020-11-12 09:39:44.842,
5094,5627,2020년 11월 12일 00시,전남,全南,Jeollanam-do,2.0,8.0,179.0,11.10,207.0,26.0,,8.0,2020-11-12 09:39:44.842,
5095,5628,2020년 11월 12일 00시,경북,庆北,Gyeongsangbuk-do,57.0,1.0,1527.0,59.94,1596.0,12.0,,1.0,2020-11-12 09:39:44.842,
5096,5629,2020년 11월 12일 00시,경남,庆南,Gyeongsangnam-do,,4.0,312.0,11.13,374.0,62.0,1.0,3.0,2020-11-12 09:39:44.842,
5097,5630,2020년 11월 12일 00시,제주,济州,Jeju,,1.0,59.0,9.09,61.0,2.0,,1.0,2020-11-12 09:39:44.842,
5098,5631,2020년 11월 12일 00시,검역,隔離區,Lazaretto,,9.0,1513.0,-,1885.0,372.0,9.0,,2020-11-12 09:39:44.842,
5099,5632,2020년 11월 13일 00시,합계,合计,Total,488.0,191.0,25537.0,54.26,28133.0,2108.0,29.0,162.0,2020-11-13 09:36:19.456,
5100,5633,2020년 11월 13일 00시,서울,首尔,Seoul,79.0,74.0,5826.0,67.59,6579.0,674.0,,74.0,2020-11-13 09:36:19.456,
5101,5634,2020년 11월 13일 00시,부산,釜山,Busan,15.0,,563.0,17.82,608.0,30.0,,,2020-11-13 09:36:19.456,
5102,5635,2020년 11월 13일 00시,대구,大邱,Daegu,196.0,1.0,6963.0,295.59,7202.0,43.0,,1.0,2020-11-13 09:36:19.456,
5103,5636,2020년 11월 13일 00시,인천,仁川,Incheon,11.0,4.0,1032.0,36.43,1077.0,34.0,1.0,3.0,2020-11-13 09:36:19.456,
5104,5637,2020년 11월 13일 00시,광주,光州,Gwangju,3.0,5.0,510.0,37.00,539.0,26.0,,5.0,2020-11-13 09:36:19.457,
5105,5638,2020년 11월 13일 00시,대전,大田,Daejeon,6.0,,432.0,30.39,448.0,10.0,,,2020-11-13 09:36:19.457,
5106,5639,2020년 11월 13일 00시,울산,蔚山,Ulsan,2.0,,160.0,14.56,167.0,5.0,,,2020-11-13 09:36:19.457,
5107,5640,2020년 11월 13일 00시,세종,世宗,Sejong,,1.0,82.0,24.25,83.0,1.0,,1.0,2020-11-13 09:36:19.457,
5108,5641,2020년 11월 13일 00시,경기,京畿,Gyeonggi-do,102.0,47.0,5222.0,44.24,5862.0,538.0,11.0,36.0,2020-11-13 09:36:19.457,
5109,5642,2020년 11월 13일 00시,강원,江原,Gangwon-do,3.0,23.0,268.0,23.17,357.0,86.0,,23.0,2020-11-13 09:36:19.457,
5110,5643,2020년 11월 13일 00시,충북,忠北,Chungcheongbuk-do,3.0,1.0,182.0,12.94,207.0,22.0,1.0,,2020-11-13 09:36:19.457,
5111,5644,2020년 11월 13일 00시,충남,忠南,Chungcheongnam-do,8.0,8.0,535.0,32.13,682.0,139.0,1.0,7.0,2020-11-13 09:36:19.457,
5112,5645,2020년 11월 13일 00시,전북,全北,Jeollabuk-do,1.0,,162.0,9.46,172.0,9.0,,,2020-11-13 09:36:19.457,
5113,5646,2020년 11월 13일 00시,전남,全南,Jeollanam-do,2.0,9.0,180.0,11.58,216.0,34.0,,9.0,2020-11-13 09:36:19.458,
5114,5647,2020년 11월 13일 00시,경북,庆北,Gyeongsangbuk-do,57.0,,1528.0,59.94,1596.0,11.0,,,2020-11-13 09:36:19.458,
5115,5648,2020년 11월 13일 00시,경남,庆南,Gyeongsangnam-do,,3.0,313.0,11.22,377.0,64.0,1.0,2.0,2020-11-13 09:36:19.458,
5116,5649,2020년 11월 13일 00시,제주,济州,Jeju,,1.0,59.0,9.24,62.0,3.0,,1.0,2020-11-13 09:36:19.458,
5117,5650,2020년 11월 13일 00시,검역,隔離區,Lazaretto,,14.0,1520.0,-,1899.0,379.0,14.0,,2020-11-13 09:36:19.458,
5118,5651,2020년 11월 14일 00시,합계,合计,Total,492.0,205.0,25636.0,54.66,28338.0,2210.0,39.0,166.0,2020-11-14 09:35:34.2,
5119,5652,2020년 11월 14일 00시,서울,首尔,Seoul,80.0,69.0,5853.0,68.30,6648.0,715.0,6.0,63.0,2020-11-14 09:35:34.2,
5120,5653,2020년 11월 14일 00시,부산,釜山,Busan,15.0,4.0,566.0,17.94,612.0,31.0,3.0,1.0,2020-11-14 09:35:34.2,
5121,5654,2020년 11월 14일 00시,대구,大邱,Daegu,196.0,,6969.0,295.59,7202.0,37.0,,,2020-11-14 09:35:34.2,
5122,5655,2020년 11월 14일 00시,인천,仁川,Incheon,11.0,1.0,1035.0,36.47,1078.0,32.0,1.0,,2020-11-14 09:35:34.2,
5123,5656,2020년 11월 14일 00시,광주,光州,Gwangju,3.0,8.0,510.0,37.55,547.0,34.0,1.0,7.0,2020-11-14 09:35:34.201,
5124,5657,2020년 11월 14일 00시,대전,大田,Daejeon,6.0,2.0,432.0,30.53,450.0,12.0,,2.0,2020-11-14 09:35:34.201,
5125,5658,2020년 11월 14일 00시,울산,蔚山,Ulsan,2.0,,160.0,14.56,167.0,5.0,,,2020-11-14 09:35:34.201,
5126,5659,2020년 11월 14일 00시,세종,世宗,Sejong,,1.0,82.0,24.54,84.0,2.0,,1.0,2020-11-14 09:35:34.201,
5127,5660,2020년 11월 14일 00시,경기,京畿,Gyeonggi-do,104.0,49.0,5261.0,44.61,5911.0,546.0,3.0,46.0,2020-11-14 09:35:34.201,
5128,5661,2020년 11월 14일 00시,강원,江原,Gangwon-do,4.0,18.0,273.0,24.34,375.0,98.0,,18.0,2020-11-14 09:35:34.201,
5129,5662,2020년 11월 14일 00시,충북,忠北,Chungcheongbuk-do,3.0,,183.0,12.94,207.0,21.0,,,2020-11-14 09:35:34.201,
5130,5663,2020년 11월 14일 00시,충남,忠南,Chungcheongnam-do,8.0,11.0,537.0,32.65,693.0,148.0,,11.0,2020-11-14 09:35:34.201,
5131,5664,2020년 11월 14일 00시,전북,全北,Jeollabuk-do,1.0,4.0,163.0,9.68,176.0,12.0,3.0,1.0,2020-11-14 09:35:34.201,
5132,5665,2020년 11월 14일 00시,전남,全南,Jeollanam-do,2.0,13.0,182.0,12.28,229.0,45.0,,13.0,2020-11-14 09:35:34.202,
5133,5666,2020년 11월 14일 00시,경북,庆北,Gyeongsangbuk-do,57.0,,1529.0,59.94,1596.0,10.0,,,2020-11-14 09:35:34.202,
5134,5667,2020년 11월 14일 00시,경남,庆南,Gyeongsangnam-do,,4.0,315.0,11.33,381.0,66.0,1.0,3.0,2020-11-14 09:35:34.202,
5135,5668,2020년 11월 14일 00시,제주,济州,Jeju,,,59.0,9.24,62.0,3.0,,,2020-11-14 09:35:34.202,
5136,5669,2020년 11월 14일 00시,검역,隔離區,Lazaretto,,21.0,1527.0,-,1920.0,393.0,21.0,,2020-11-14 09:35:34.202,
5137,5670,2020년 11월 15일 00시,합계,合计,Total,493.0,208.0,25691.0,55.06,28546.0,2362.0,32.0,176.0,2020-11-15 09:40:45.716,
5138,5671,2020년 11월 15일 00시,서울,首尔,Seoul,81.0,85.0,5874.0,69.17,6733.0,778.0,4.0,81.0,2020-11-15 09:40:45.717,
5139,5672,2020년 11월 15일 00시,부산,釜山,Busan,15.0,,567.0,17.94,612.0,30.0,,,2020-11-15 09:40:45.717,
5140,5673,2020년 11월 15일 00시,대구,大邱,Daegu,196.0,1.0,6969.0,295.63,7203.0,38.0,1.0,,2020-11-15 09:40:45.717,
5141,5674,2020년 11월 15일 00시,인천,仁川,Incheon,11.0,2.0,1035.0,36.53,1080.0,34.0,,2.0,2020-11-15 09:40:45.717,
5142,5675,2020년 11월 15일 00시,광주,光州,Gwangju,3.0,9.0,510.0,38.17,556.0,43.0,2.0,7.0,2020-11-15 09:40:45.717,
5143,5676,2020년 11월 15일 00시,대전,大田,Daejeon,6.0,,433.0,30.53,450.0,11.0,,,2020-11-15 09:40:45.717,
5144,5677,2020년 11월 15일 00시,울산,蔚山,Ulsan,2.0,,161.0,14.56,167.0,4.0,,,2020-11-15 09:40:45.718,
5145,5678,2020년 11월 15일 00시,세종,世宗,Sejong,,,82.0,24.54,84.0,2.0,,,2020-11-15 09:40:45.718,
5146,5679,2020년 11월 15일 00시,경기,京畿,Gyeonggi-do,104.0,45.0,5283.0,44.95,5956.0,569.0,4.0,41.0,2020-11-15 09:40:45.718,
5147,5680,2020년 11월 15일 00시,강원,江原,Gangwon-do,4.0,19.0,273.0,25.58,394.0,117.0,,19.0,2020-11-15 09:40:45.718,
5148,5681,2020년 11월 15일 00시,충북,忠北,Chungcheongbuk-do,3.0,8.0,184.0,13.44,215.0,28.0,,8.0,2020-11-15 09:40:45.718,
5149,5682,2020년 11월 15일 00시,충남,忠南,Chungcheongnam-do,8.0,5.0,538.0,32.89,698.0,152.0,,5.0,2020-11-15 09:40:45.718,
5150,5683,2020년 11월 15일 00시,전북,全北,Jeollabuk-do,1.0,2.0,163.0,9.79,178.0,14.0,2.0,,2020-11-15 09:40:45.718,
5151,5684,2020년 11월 15일 00시,전남,全南,Jeollanam-do,2.0,9.0,182.0,12.76,238.0,54.0,1.0,8.0,2020-11-15 09:40:45.718,
5152,5685,2020년 11월 15일 00시,경북,庆北,Gyeongsangbuk-do,57.0,2.0,1531.0,60.02,1598.0,10.0,,2.0,2020-11-15 09:40:45.719,
5153,5686,2020년 11월 15일 00시,경남,庆南,Gyeongsangnam-do,,3.0,317.0,11.42,384.0,67.0,,3.0,2020-11-15 09:40:45.719,
5154,5687,2020년 11월 15일 00시,제주,济州,Jeju,,,59.0,9.24,62.0,3.0,,,2020-11-15 09:40:45.719,
5155,5688,2020년 11월 15일 00시,검역,隔離區,Lazaretto,,18.0,1530.0,-,1938.0,408.0,18.0,,2020-11-15 09:40:45.719,
5156,5689,2020년 11월 16일 00시,합계,合计,Total,494.0,223.0,25759.0,55.49,28769.0,2516.0,30.0,193.0,2020-11-16 09:34:53.172,
5157,5690,2020년 11월 16일 00시,서울,首尔,Seoul,81.0,81.0,5885.0,70.01,6814.0,848.0,2.0,79.0,2020-11-16 09:34:53.172,
5158,5691,2020년 11월 16일 00시,부산,釜山,Busan,15.0,,568.0,17.94,612.0,29.0,,,2020-11-16 09:34:53.172,
5159,5692,2020년 11월 16일 00시,대구,大邱,Daegu,196.0,,6971.0,295.63,7203.0,36.0,,,2020-11-16 09:34:53.172,
5160,5693,2020년 11월 16일 00시,인천,仁川,Incheon,11.0,10.0,1038.0,36.87,1090.0,41.0,,10.0,2020-11-16 09:34:53.172,
5161,5694,2020년 11월 16일 00시,광주,光州,Gwangju,3.0,4.0,510.0,38.44,560.0,47.0,,4.0,2020-11-16 09:34:53.172,
5162,5695,2020년 11월 16일 00시,대전,大田,Daejeon,6.0,3.0,433.0,30.73,453.0,14.0,1.0,2.0,2020-11-16 09:34:53.173,
5163,5696,2020년 11월 16일 00시,울산,蔚山,Ulsan,2.0,,161.0,14.56,167.0,4.0,,,2020-11-16 09:34:53.173,
5164,5697,2020년 11월 16일 00시,세종,世宗,Sejong,,1.0,82.0,24.83,85.0,3.0,,1.0,2020-11-16 09:34:53.173,
5165,5698,2020년 11월 16일 00시,경기,京畿,Gyeonggi-do,105.0,42.0,5315.0,45.27,5998.0,578.0,3.0,39.0,2020-11-16 09:34:53.173,
5166,5699,2020년 11월 16일 00시,강원,江原,Gangwon-do,4.0,20.0,273.0,26.87,414.0,137.0,,20.0,2020-11-16 09:34:53.173,
5167,5700,2020년 11월 16일 00시,충북,忠北,Chungcheongbuk-do,3.0,3.0,184.0,13.63,218.0,31.0,,3.0,2020-11-16 09:34:53.173,
5168,5701,2020년 11월 16일 00시,충남,忠南,Chungcheongnam-do,8.0,6.0,552.0,33.17,704.0,144.0,,6.0,2020-11-16 09:34:53.173,
5169,5702,2020년 11월 16일 00시,전북,全北,Jeollabuk-do,1.0,1.0,163.0,9.85,179.0,15.0,,1.0,2020-11-16 09:34:53.173,
5170,5703,2020년 11월 16일 00시,전남,全南,Jeollanam-do,2.0,10.0,182.0,13.30,248.0,64.0,,10.0,2020-11-16 09:34:53.173,
5171,5704,2020년 11월 16일 00시,경북,庆北,Gyeongsangbuk-do,57.0,14.0,1532.0,60.54,1612.0,23.0,1.0,13.0,2020-11-16 09:34:53.174,
5172,5705,2020년 11월 16일 00시,경남,庆南,Gyeongsangnam-do,,4.0,317.0,11.54,388.0,71.0,,4.0,2020-11-16 09:34:53.174,
5173,5706,2020년 11월 16일 00시,제주,济州,Jeju,,1.0,59.0,9.39,63.0,4.0,,1.0,2020-11-16 09:34:53.174,
5174,5707,2020년 11월 16일 00시,검역,隔離區,Lazaretto,,23.0,1534.0,-,1961.0,427.0,23.0,,2020-11-16 09:34:53.174,
5175,5708,2020년 11월 17일 00시,합계,合计,Total,494.0,230.0,25860.0,55.93,28998.0,2644.0,28.0,202.0,2020-11-17 09:37:35.844,
5176,5709,2020년 11월 17일 00시,서울,首尔,Seoul,81.0,90.0,5923.0,70.92,6903.0,899.0,3.0,87.0,2020-11-17 09:37:35.844,
5177,5710,2020년 11월 17일 00시,부산,釜山,Busan,15.0,,568.0,17.94,612.0,29.0,,,2020-11-17 09:37:35.844,
5178,5711,2020년 11월 17일 00시,대구,大邱,Daegu,196.0,3.0,6975.0,295.75,7206.0,35.0,1.0,2.0,2020-11-17 09:37:35.845,
5179,5712,2020년 11월 17일 00시,인천,仁川,Incheon,11.0,13.0,1038.0,37.31,1103.0,54.0,1.0,12.0,2020-11-17 09:37:35.845,
5180,5713,2020년 11월 17일 00시,광주,光州,Gwangju,3.0,18.0,510.0,39.68,578.0,65.0,,18.0,2020-11-17 09:37:35.845,
5181,5714,2020년 11월 17일 00시,대전,大田,Daejeon,6.0,1.0,433.0,30.80,454.0,15.0,,1.0,2020-11-17 09:37:35.845,
5182,5715,2020년 11월 17일 00시,울산,蔚山,Ulsan,2.0,,162.0,14.56,167.0,3.0,,,2020-11-17 09:37:35.845,
5183,5716,2020년 11월 17일 00시,세종,世宗,Sejong,,1.0,82.0,25.12,86.0,4.0,1.0,,2020-11-17 09:37:35.845,
5184,5717,2020년 11월 17일 00시,경기,京畿,Gyeonggi-do,105.0,52.0,5349.0,45.66,6050.0,596.0,14.0,38.0,2020-11-17 09:37:35.845,
5185,5718,2020년 11월 17일 00시,강원,江原,Gangwon-do,4.0,13.0,279.0,27.72,427.0,144.0,,13.0,2020-11-17 09:37:35.845,
5186,5719,2020년 11월 17일 00시,충북,忠北,Chungcheongbuk-do,3.0,,185.0,13.63,218.0,30.0,,,2020-11-17 09:37:35.846,
5187,5720,2020년 11월 17일 00시,충남,忠南,Chungcheongnam-do,8.0,9.0,559.0,33.59,713.0,146.0,,9.0,2020-11-17 09:37:35.846,
5188,5721,2020년 11월 17일 00시,전북,全北,Jeollabuk-do,1.0,,163.0,9.85,179.0,15.0,,,2020-11-17 09:37:35.846,
5189,5722,2020년 11월 17일 00시,전남,全南,Jeollanam-do,2.0,16.0,184.0,14.16,264.0,78.0,,16.0,2020-11-17 09:37:35.846,
5190,5723,2020년 11월 17일 00시,경북,庆北,Gyeongsangbuk-do,57.0,3.0,1532.0,60.66,1615.0,26.0,,3.0,2020-11-17 09:37:35.846,
5191,5724,2020년 11월 17일 00시,경남,庆南,Gyeongsangnam-do,,3.0,318.0,11.63,391.0,73.0,,3.0,2020-11-17 09:37:35.846,
5192,5725,2020년 11월 17일 00시,제주,济州,Jeju,,,59.0,9.39,63.0,4.0,,,2020-11-17 09:37:35.846,
5193,5726,2020년 11월 17일 00시,검역,隔離區,Lazaretto,,8.0,1541.0,-,1969.0,428.0,8.0,,2020-11-17 09:37:35.846,
5194,5727,2020년 11월 18일 00시,합계,合计,Total,496.0,313.0,25973.0,56.53,29311.0,2842.0,68.0,245.0,2020-11-18 09:34:19.614,
5195,5728,2020년 11월 18일 00시,서울,首尔,Seoul,82.0,92.0,5968.0,71.87,6995.0,945.0,1.0,91.0,2020-11-18 09:34:19.615,
5196,5729,2020년 11월 18일 00시,부산,釜山,Busan,15.0,5.0,573.0,18.08,617.0,29.0,,5.0,2020-11-18 09:34:19.615,
5197,5730,2020년 11월 18일 00시,대구,大邱,Daegu,196.0,2.0,6975.0,295.84,7208.0,37.0,,2.0,2020-11-18 09:34:19.615,
5198,5731,2020년 11월 18일 00시,인천,仁川,Incheon,11.0,12.0,1040.0,37.72,1115.0,64.0,3.0,9.0,2020-11-18 09:34:19.616,
5199,5732,2020년 11월 18일 00시,광주,光州,Gwangju,3.0,9.0,511.0,40.30,587.0,73.0,,9.0,2020-11-18 09:34:19.616,
5200,5733,2020년 11월 18일 00시,대전,大田,Daejeon,6.0,1.0,434.0,30.87,455.0,15.0,,1.0,2020-11-18 09:34:19.616,
5201,5734,2020년 11월 18일 00시,울산,蔚山,Ulsan,2.0,3.0,162.0,14.82,170.0,6.0,3.0,,2020-11-18 09:34:19.616,
5202,5735,2020년 11월 18일 00시,세종,世宗,Sejong,,,82.0,25.12,86.0,4.0,,,2020-11-18 09:34:19.616,
5203,5736,2020년 11월 18일 00시,경기,京畿,Gyeonggi-do,105.0,87.0,5383.0,46.32,6137.0,649.0,6.0,81.0,2020-11-18 09:34:19.616,
